chr1	743242	743528
chr1	783631	784318
chr1	949229	950179
chr1	1024509	1025024
chr1	1110355	1111204
chr1	1175171	1175698
chr1	1224031	1224574
chr1	1346050	1346715
chr1	1358363	1358940
chr1	1361827	1362399
chr1	1430909	1431621
chr1	1484284	1484504
chr1	1490888	1493717
chr1	1599797	1600343
chr1	1601652	1602403
chr1	1709353	1710856
chr1	1721223	1722471
chr1	1742514	1743000
chr1	1761227	1762812
chr1	1775070	1775482
chr1	1778703	1779997
chr1	1848990	1849763
chr1	1886743	1886920
chr1	1981381	1981960
chr1	2008133	2008721
chr1	2024414	2024635
chr1	2068452	2069127
chr1	2125530	2125591
chr1	2159073	2159273
chr1	2176370	2177317
chr1	2188090	2189374
chr1	2220519	2221823
chr1	2223876	2225951
chr1	2346698	2347158
chr1	2381013	2381207
chr1	2381361	2381813
chr1	2382430	2382590
chr1	2421506	2421612
chr1	2555116	2555637
chr1	2796867	2797517
chr1	2855660	2855982
chr1	2872452	2874006
chr1	2874592	2875016
chr1	2910035	2911019
chr1	2918183	2918401
chr1	2937548	2937854
chr1	3040080	3040802
chr1	3057722	3058355
chr1	3062815	3063516
chr1	3127574	3127764
chr1	3127791	3127904
chr1	3144699	3145237
chr1	3190034	3190267
chr1	3210976	3211111
chr1	3227337	3227661
chr1	3241152	3241637
chr1	3241840	3241894
chr1	3245247	3245661
chr1	3247021	3248218
chr1	3257423	3257518
chr1	3267178	3267440
chr1	3267495	3267932
chr1	3272672	3272760
chr1	3342116	3342999
chr1	3350917	3352008
chr1	3463771	3464104
chr1	3530056	3530079
chr1	3537382	3537402
chr1	3619872	3620742
chr1	3621114	3621401
chr1	3622143	3623050
chr1	3637037	3638036
chr1	3638345	3638459
chr1	3641895	3642445
chr1	3646132	3646802
chr1	3651844	3652495
chr1	3769960	3770995
chr1	3796730	3797609
chr1	3832506	3832962
chr1	4008223	4009405
chr1	4092677	4093359
chr1	4133187	4133393
chr1	4544450	4544700
chr1	4572655	4573008
chr1	4640441	4641172
chr1	4641418	4641673
chr1	4721452	4721570
chr1	4839126	4839425
chr1	4895862	4896179
chr1	4938759	4938886
chr1	5013724	5013808
chr1	5125684	5125988
chr1	5198512	5199353
chr1	5259357	5260221
chr1	5327675	5327836
chr1	5460295	5460365
chr1	5473835	5474124
chr1	5477726	5478925
chr1	5644210	5644322
chr1	5668077	5668317
chr1	5751545	5751592
chr1	5797804	5798576
chr1	5871374	5871506
chr1	5956358	5956786
chr1	6047746	6047941
chr1	6094788	6094979
chr1	6245869	6246006
chr1	6484515	6485225
chr1	6524666	6524750
chr1	6537496	6538097
chr1	6772016	6772777
chr1	6789542	6789680
chr1	6864036	6864264
chr1	6918407	6918635
chr1	6948908	6949836
chr1	6957872	6958698
chr1	7019984	7020708
chr1	7101487	7102065
chr1	7166681	7166836
chr1	7356613	7356710
chr1	7370807	7370967
chr1	7557203	7557338
chr1	7709397	7710059
chr1	7736976	7737710
chr1	7763787	7764274
chr1	7767467	7768832
chr1	7814209	7814297
chr1	7987602	7987846
chr1	8102018	8102710
chr1	8103930	8104582
chr1	8117117	8117227
chr1	8256706	8257364
chr1	8367555	8368305
chr1	8409687	8410920
chr1	8431142	8431649
chr1	8440732	8441718
chr1	8447784	8448658
chr1	8603273	8603687
chr1	8668875	8669879
chr1	8709019	8709094
chr1	8729309	8730456
chr1	8734303	8734888
chr1	8831054	8831415
chr1	8843640	8843949
chr1	8846496	8846619
chr1	8929336	8930631
chr1	8970431	8970514
chr1	9044294	9044819
